Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
19-12-2021,SLOT-1,28.20915254237289,39.75067796610168,54.57711864406781
19-12-2021,SLOT-2,26.313,36.67083333333334,51.069499999999984
19-12-2021,SLOT-3,27.825333333333333,38.92583333333333,53.05749999999999
19-12-2021,SLOT-4,26.951000000000004,37.609,52.05916666666668
19-12-2021,SLOT-5,28.892333333333337,40.775833333333345,54.87199999999998
19-12-2021,SLOT-6,27.356833333333334,38.367666666666665,52.60066666666666
19-12-2021,SLOT-7,25.35916666666666,35.43066666666667,48.19799999999999
19-12-2021,SLOT-8,25.911833333333334,36.52066666666666,50.66733333333332
19-12-2021,SLOT-9,21.38266666666667,29.109333333333336,40.919999999999995
19-12-2021,SLOT-10,19.132333333333342,25.405499999999996,37.29366666666668
19-12-2021,SLOT-11,16.51433333333333,21.555499999999995,32.5655
19-12-2021,SLOT-12,14.379999999999999,18.560999999999996,29.130499999999994
19-12-2021,SLOT-13,14.843559322033897,18.699322033898312,29.708813559322042
19-12-2021,SLOT-14,18.72283333333333,24.47166666666667,37.79150000000001
19-12-2021,SLOT-15,17.44966666666667,23.021166666666662,36.313833333333335
19-12-2021,SLOT-16,16.421166666666668,21.693166666666674,37.421333333333344
19-12-2021,SLOT-17,15.7415,20.914666666666662,35.91299999999998
19-12-2021,SLOT-18,25.46883333333333,35.164333333333325,57.957666666666654
19-12-2021,SLOT-19,28.60299999999999,41.531,67.7915
19-12-2021,SLOT-20,32.81966666666667,48.36066666666666,76.30266666666667
19-12-2021,SLOT-21,31.17383333333333,45.28483333333334,66.12983333333332
19-12-2021,SLOT-22,32.8145,47.96383333333333,68.023
19-12-2021,SLOT-22,32.8145,47.96383333333333,68.023
19-12-2021,SLOT-24,39.91683333333333,61.587333333333326,80.32600000000001
20-12-2021,SLOT-1,29.151833333333336,42.00150000000001,57.89899999999999
20-12-2021,SLOT-2,25.37583333333333,35.411333333333346,49.55916666666668
20-12-2021,SLOT-3,28.032333333333334,39.443666666666665,52.79783333333334
20-12-2021,SLOT-4,31.240833333333335,44.224999999999994,59.47266666666666
20-12-2021,SLOT-5,31.033833333333327,43.96416666666666,57.73733333333333
20-12-2021,SLOT-6,30.682000000000002,43.332333333333345,58.042833333333334
20-12-2021,SLOT-7,30.790666666666674,43.40316666666667,56.60183333333335
20-12-2021,SLOT-8,30.582999999999995,43.13366666666666,57.99783333333335
20-12-2021,SLOT-9,25.602333333333334,36.40816666666667,55.980333333333334
20-12-2021,SLOT-10,20.827166666666663,28.975000000000005,45.49300000000001
20-12-2021,SLOT-11,16.56066666666667,21.669666666666668,33.30833333333332
20-12-2021,SLOT-12,16.353333333333335,21.026666666666657,32.205499999999994
20-12-2021,SLOT-13,13.372499999999999,16.746166666666667,25.636333333333337
20-12-2021,SLOT-14,17.930833333333336,23.19433333333334,34.927666666666674
20-12-2021,SLOT-15,18.115833333333338,23.795333333333335,35.84066666666667
20-12-2021,SLOT-16,18.31233333333333,24.42033333333332,37.841833333333334
20-12-2021,SLOT-17,19.25433333333334,25.82150000000001,40.084166666666675
20-12-2021,SLOT-18,23.943833333333338,33.550333333333334,52.14033333333335
20-12-2021,SLOT-19,29.56933333333333,42.20216666666666,63.7225
20-12-2021,SLOT-20,32.43966666666667,47.13066666666666,68.00483333333334
20-12-2021,SLOT-21,33.428,48.63800000000002,66.296
20-12-2021,SLOT-22,35.32766666666666,53.02300000000001,78.91383333333332
20-12-2021,SLOT-22,35.32766666666666,53.02300000000001,78.91383333333332
20-12-2021,SLOT-24,42.536833333333334,68.45766666666667,92.31116666666668
21-12-2021,SLOT-1,37.775932203389836,58.80372881355931,77.86627118644068
21-12-2021,SLOT-2,32.18016666666667,47.94983333333333,63.382499999999986
21-12-2021,SLOT-3,28.98550000000001,42.1115,57.66316666666665
21-12-2021,SLOT-4,32.41483333333332,48.00683333333335,63.38049999999999
21-12-2021,SLOT-5,35.06566666666666,52.36133333333332,67.92666666666668
21-12-2021,SLOT-6,36.5325,54.766666666666666,70.79016666666666
21-12-2021,SLOT-7,40.749500000000005,61.70216666666666,78.309
21-12-2021,SLOT-8,39.020666666666656,58.19366666666666,73.96016666666668
21-12-2021,SLOT-9,33.766833333333324,48.89016666666667,67.51216666666667
21-12-2021,SLOT-10,28.815833333333323,40.12266666666665,59.95400000000002
21-12-2021,SLOT-11,23.47266666666666,30.976333333333333,45.37633333333334
21-12-2021,SLOT-12,21.29283333333333,27.514499999999998,40.25866666666665
21-12-2021,SLOT-13,19.72883333333333,24.9245,36.31966666666667
21-12-2021,SLOT-14,20.039833333333327,27.01783333333334,41.25116666666666
21-12-2021,SLOT-15,18.117500000000003,24.049833333333332,35.76166666666668
21-12-2021,SLOT-16,24.695666666666657,35.5525,51.45350000000003
21-12-2021,SLOT-17,25.785000000000004,35.75616666666665,56.008333333333326
21-12-2021,SLOT-18,30.762166666666676,43.82483333333333,66.685
21-12-2021,SLOT-19,35.59266666666665,51.14416666666666,72.25116666666666
21-12-2021,SLOT-20,35.45299999999999,53.15433333333332,77.16249999999998
21-12-2021,SLOT-21,41.88983333333335,66.32900000000001,93.37416666666667
21-12-2021,SLOT-22,41.81433333333334,66.75850000000001,95.01916666666668
21-12-2021,SLOT-22,41.81433333333334,66.75850000000001,95.01916666666668
21-12-2021,SLOT-24,51.45866666666668,88.74716666666669,120.87333333333335
22-12-2021,SLOT-1,57.15847457627118,100.92372881355931,129.9415254237288
22-12-2021,SLOT-2,57.025666666666666,100.33649999999997,125.15633333333336
22-12-2021,SLOT-3,55.20216666666667,96.40166666666669,116.30016666666668
22-12-2021,SLOT-4,51.87933333333335,89.85916666666667,109.88183333333335
22-12-2021,SLOT-5,50.12750000000002,85.35900000000001,104.0046666666667
22-12-2021,SLOT-6,45.75999999999999,74.84966666666669,88.549
22-12-2021,SLOT-7,45.18483333333332,73.364,87.11099999999998
22-12-2021,SLOT-8,47.461666666666694,78.75433333333335,96.37483333333334
22-12-2021,SLOT-9,37.2365,57.42116666666667,73.38516666666665
22-12-2021,SLOT-10,31.978000000000005,45.870999999999995,66.09383333333332
22-12-2021,SLOT-11,27.36233333333333,36.60433333333334,52.47716666666667
22-12-2021,SLOT-12,24.96084745762711,32.519661016949144,47.60711864406781
22-12-2021,SLOT-13,23.424736842105254,29.89333333333334,45.842631578947355
22-12-2021,SLOT-14,24.43066666666667,32.055000000000014,45.507500000000014
22-12-2021,SLOT-15,24.585999999999995,33.42700000000001,51.09566666666665
22-12-2021,SLOT-16,24.654666666666675,33.65083333333333,49.332333333333324
22-12-2021,SLOT-17,26.009333333333334,36.29550000000002,54.85066666666668
22-12-2021,SLOT-18,29.342166666666667,41.311833333333325,61.839000000000006
22-12-2021,SLOT-19,33.35866666666667,48.33516666666667,70.73016666666668
22-12-2021,SLOT-20,41.255166666666646,62.8415,92.05416666666669
22-12-2021,SLOT-21,43.98383333333334,70.90166666666666,104.34133333333337
22-12-2021,SLOT-22,44.50033333333333,71.10533333333333,99.9103333333333
22-12-2021,SLOT-22,44.50033333333333,71.10533333333333,99.9103333333333
22-12-2021,SLOT-24,56.388,97.19083333333333,128.32199999999997
23-12-2021,SLOT-1,67.89957983193278,119.68605042016806,149.6031092436975
23-12-2021,SLOT-2,71.61975,128.85816666666673,157.9965
23-12-2021,SLOT-3,69.66416666666665,124.00700000000005,150.61866666666663
23-12-2021,SLOT-4,69.262,124.2249166666667,150.14375000000007
23-12-2021,SLOT-5,63.95566666666665,110.64058333333331,131.87966666666668
23-12-2021,SLOT-6,60.69658333333332,103.87108333333329,123.62133333333334
23-12-2021,SLOT-7,57.64341666666667,96.29974999999997,115.75608333333335
23-12-2021,SLOT-8,56.398250000000026,93.32583333333335,111.61633333333329
23-12-2021,SLOT-9,41.05724999999999,61.34525000000001,81.82825000000001
23-12-2021,SLOT-10,33.79766666666665,47.680416666666666,67.86758333333337
23-12-2021,SLOT-11,29.26307692307693,38.38912087912089,53.42472527472527
23-12-2021,SLOT-12,27.649666666666658,36.156,54.16649999999999
23-12-2021,SLOT-13,22.49483333333332,27.882499999999997,39.226
23-12-2021,SLOT-14,27.12616666666666,35.80116666666665,50.602000000000004
23-12-2021,SLOT-15,30.937857142857148,42.27464285714286,60.28124999999999
23-12-2021,SLOT-16,32.9055,45.68999999999999,65.56275000000001
23-12-2021,SLOT-17,32.54516666666666,45.16549999999997,62.56849999999999
23-12-2021,SLOT-18,36.424499999999995,51.842833333333324,70.1495
23-12-2021,SLOT-19,44.68816666666668,66.35483333333333,92.45033333333335
23-12-2021,SLOT-20,53.739500000000014,83.85900000000001,112.54616666666665
23-12-2021,SLOT-21,60.33383333333334,97.01566666666666,122.16750000000005
23-12-2021,SLOT-22,68.01783333333336,119.49200000000002,149.56400000000002
23-12-2021,SLOT-22,68.01783333333336,119.49200000000002,149.56400000000002
23-12-2021,SLOT-24,72.35333333333331,127.81666666666665,163.7663333333333
24-12-2021,SLOT-1,0,0,0
24-12-2021,SLOT-2,0,0,0
24-12-2021,SLOT-3,0,0,0
24-12-2021,SLOT-4,0,0,0
24-12-2021,SLOT-5,0,0,0
24-12-2021,SLOT-6,0,0,0
24-12-2021,SLOT-7,0,0,0
24-12-2021,SLOT-8,0,0,0
24-12-2021,SLOT-9,0,0,0
24-12-2021,SLOT-10,0,0,0
24-12-2021,SLOT-11,25.33875,31.73375,42.82125
24-12-2021,SLOT-12,22.58533333333333,27.872666666666664,38.96233333333334
24-12-2021,SLOT-13,23.394333333333336,28.723166666666668,39.797333333333334
24-12-2021,SLOT-14,30.315833333333334,40.185999999999986,55.625999999999976
24-12-2021,SLOT-15,28.25100000000001,37.7825,52.81016666666667
24-12-2021,SLOT-16,29.777833333333326,40.690333333333335,56.25150000000001
24-12-2021,SLOT-17,29.536500000000004,40.356666666666676,55.69966666666668
24-12-2021,SLOT-18,33.425762711864394,46.70864406779661,63.692372881355936
24-12-2021,SLOT-19,42.598000000000006,63.082333333333324,84.50733333333334
24-12-2021,SLOT-20,42.190833333333316,63.44483333333333,86.17566666666661
24-12-2021,SLOT-21,39.6365,59.31183333333334,80.39833333333331
24-12-2021,SLOT-22,40.794,61.860333333333315,83.42600000000002
24-12-2021,SLOT-22,40.794,61.860333333333315,83.42600000000002
24-12-2021,SLOT-24,59.22966666666666,98.61833333333333,126.83033333333336
25-12-2021,SLOT-1,63.22593220338983,107.49254237288139,139.75084745762715
25-12-2021,SLOT-2,91.72768595041325,198.96272727272705,274.7992561983472
25-12-2021,SLOT-3,0,0,0
25-12-2021,SLOT-4,0,0,0
25-12-2021,SLOT-5,0,0,0
25-12-2021,SLOT-6,0,0,0
25-12-2021,SLOT-7,0,0,0
25-12-2021,SLOT-8,0,0,0
25-12-2021,SLOT-9,0,0,0
25-12-2021,SLOT-10,0,0,0
25-12-2021,SLOT-11,14.52,19.82,26.478181818181824
25-12-2021,SLOT-12,13.155999999999999,17.66363636363636,24.886181818181818
25-12-2021,SLOT-13,11.502222222222223,14.881111111111112,21.41555555555556
25-12-2021,SLOT-14,0,0,0
25-12-2021,SLOT-15,0,0,0
25-12-2021,SLOT-16,0,0,0
25-12-2021,SLOT-17,13.116190476190477,18.70285714285714,31.288095238095234
25-12-2021,SLOT-18,14.613166666666666,21.454,34.16166666666667
25-12-2021,SLOT-19,16.314833333333333,24.596333333333337,40.05149999999999
25-12-2021,SLOT-20,18.91233333333333,29.465999999999994,50.06316666666665
25-12-2021,SLOT-21,19.587666666666667,30.257999999999996,53.518333333333324
25-12-2021,SLOT-22,20.938833333333328,31.521833333333333,50.4505
25-12-2021,SLOT-22,20.938833333333328,31.521833333333333,50.4505
25-12-2021,SLOT-24,35.51983050847457,56.84135593220338,80.07152542372881
26-12-2021,SLOT-1,38.90474576271187,65.14033898305085,96.10898305084744
26-12-2021,SLOT-2,34.526,59.05899999999999,89.60066666666665
26-12-2021,SLOT-3,43.640166666666666,78.93983333333335,108.262
26-12-2021,SLOT-4,44.76866666666668,79.27600000000002,102.14
26-12-2021,SLOT-5,43.58593220338984,76.5350847457627,100.30118644067797
26-12-2021,SLOT-6,46.17033898305086,79.15627118644068,98.85694915254236
26-12-2021,SLOT-7,50.31433333333333,92.6016666666667,114.87433333333335
26-12-2021,SLOT-8,38.740333333333325,64.98866666666666,81.9078333333333
26-12-2021,SLOT-9,22.84169491525423,32.42999999999999,38.906779661016955
26-12-2021,SLOT-10,19.80086206896552,27.12724137931034,33.429827586206905
26-12-2021,SLOT-11,16.737166666666667,22.247333333333334,29.338833333333334
26-12-2021,SLOT-12,16.177931034482757,21.112241379310337,30.002931034482764
26-12-2021,SLOT-13,19.048275862068962,24.985000000000003,36.2201724137931
26-12-2021,SLOT-14,17.469285714285714,23.511428571428574,37.00053571428571
26-12-2021,SLOT-15,17.37933333333333,23.70600000000001,38.00833333333334
26-12-2021,SLOT-16,19.356166666666663,26.57033333333333,43.37750000000001
26-12-2021,SLOT-17,22.78749999999999,31.178833333333323,45.88566666666668
26-12-2021,SLOT-18,28.415500000000005,40.113000000000014,61.73616666666666
26-12-2021,SLOT-19,38.92000000000001,57.98166666666666,86.34683333333334
26-12-2021,SLOT-20,50.53241379310345,79.9343103448276,116.6963793103448
26-12-2021,SLOT-21,59.64933333333333,97.44166666666665,140.12066666666666
26-12-2021,SLOT-22,68.45266666666667,118.5465,172.9248333333333
26-12-2021,SLOT-22,68.45266666666667,118.5465,172.9248333333333
26-12-2021,SLOT-24,72.09416666666668,126.54033333333332,167.28516666666667
27-12-2021,SLOT-1,81.17152542372884,151.89779661016948,198.5940677966101
27-12-2021,SLOT-2,84.9455,163.48033333333333,213.94733333333335
27-12-2021,SLOT-3,75.442,141.0726666666666,168.51883333333336
27-12-2021,SLOT-4,81.0106779661017,154.15271186440674,183.7449152542373
27-12-2021,SLOT-5,79.86255319148938,147.8329787234043,178.2648936170213
27-12-2021,SLOT-6,83.82636363636364,156.1809090909091,185.92272727272726
27-12-2021,SLOT-7,0,0,0
27-12-2021,SLOT-8,53.11275862068966,81.33551724137929,96.17241379310346
27-12-2021,SLOT-9,26.087352941176473,37.74882352941175,50.697352941176476
27-12-2021,SLOT-10,13.493243243243244,20.889999999999997,60.35405405405404
27-12-2021,SLOT-11,20.489047619047625,29.092857142857138,41.81047619047619
27-12-2021,SLOT-12,13.677457627118644,18.06271186440679,28.739152542372892
27-12-2021,SLOT-13,15.518214285714283,20.676607142857154,32.12464285714286
27-12-2021,SLOT-14,18.276500000000006,24.682833333333335,37.82650000000001
27-12-2021,SLOT-15,20.039833333333327,27.487999999999996,39.30349999999999
27-12-2021,SLOT-16,18.270500000000002,24.898833333333332,37.28533333333333
27-12-2021,SLOT-17,17.659,24.537499999999987,36.564333333333344
27-12-2021,SLOT-18,19.868833333333342,28.178166666666662,40.80583333333332
27-12-2021,SLOT-19,27.63283333333333,42.29016666666666,65.67316666666667
27-12-2021,SLOT-20,32.02233333333333,49.98933333333333,74.42616666666667
27-12-2021,SLOT-21,34.592166666666664,55.80033333333333,83.70933333333333
27-12-2021,SLOT-22,35.623666666666665,58.263,86.68499999999996
27-12-2021,SLOT-22,35.623666666666665,58.263,86.68499999999996
27-12-2021,SLOT-24,41.46383333333335,71.56083333333332,98.387
28-12-2021,SLOT-1,35.97747899159663,61.20831932773108,85.95756302521008
28-12-2021,SLOT-2,42.813666666666684,76.51441666666666,102.2941666666667
28-12-2021,SLOT-3,48.48491666666668,89.04058333333332,114.19058333333331
28-12-2021,SLOT-4,51.53974999999999,100.04975000000005,126.11575
28-12-2021,SLOT-5,46.95092436974789,86.4427731092437,109.5053781512605
28-12-2021,SLOT-6,44.005408163265315,82.14010204081629,101.90275510204087
28-12-2021,SLOT-7,48.95428571428571,96.6329523809523,121.1715238095238
28-12-2021,SLOT-8,37.3360833333333,63.68633333333334,77.95624999999994
28-12-2021,SLOT-9,17.40427083333334,26.530833333333323,50.26458333333333
28-12-2021,SLOT-10,13.758499999999998,19.61608333333333,32.95574999999999
28-12-2021,SLOT-11,10.388367346938777,14.300714285714282,24.233469387755093
28-12-2021,SLOT-12,7.998608695652174,11.131565217391303,21.28426086956521
28-12-2021,SLOT-13,7.314285714285715,10.064537815126055,19.642773109243688
28-12-2021,SLOT-14,9.126814159292035,12.854424778761057,23.35654867256638
28-12-2021,SLOT-15,11.574999999999996,16.7973,30.148200000000003
28-12-2021,SLOT-16,13.166666666666659,20.427000000000003,35.17583333333333
28-12-2021,SLOT-17,10.607966101694915,15.29033898305085,26.534237288135593
28-12-2021,SLOT-18,12.796333333333335,18.511333333333333,29.113666666666674
28-12-2021,SLOT-19,17.804999999999996,27.026666666666664,47.04083333333333
28-12-2021,SLOT-20,20.700166666666664,31.437833333333334,47.26900000000002
28-12-2021,SLOT-21,25.202166666666663,40.20816666666667,63.600666666666676
28-12-2021,SLOT-22,25.567333333333337,47.0185,86.35116666666667
28-12-2021,SLOT-22,25.567333333333337,47.0185,86.35116666666667
28-12-2021,SLOT-24,28.46816666666666,48.940833333333316,82.2463333333333
29-12-2021,SLOT-1,0,0,0
29-12-2021,SLOT-2,0,0,0
29-12-2021,SLOT-3,0,0,0
29-12-2021,SLOT-4,0,0,0
29-12-2021,SLOT-5,0,0,0
29-12-2021,SLOT-6,0,0,0
29-12-2021,SLOT-7,0,0,0
29-12-2021,SLOT-8,0,0,0
29-12-2021,SLOT-9,0,0,0
29-12-2021,SLOT-10,0,0,0
29-12-2021,SLOT-11,0,0,0
29-12-2021,SLOT-12,0,0,0
29-12-2021,SLOT-13,0,0,0
29-12-2021,SLOT-14,0,0,0
29-12-2021,SLOT-15,13.35764705882353,19.33411764705882,32.222941176470584
29-12-2021,SLOT-16,14.030175438596487,20.075614035087717,32.419824561403516
29-12-2021,SLOT-17,13.634166666666664,19.57633333333333,30.711333333333332
29-12-2021,SLOT-18,12.728965517241377,18.408448275862074,28.551034482758617
29-12-2021,SLOT-19,16.595666666666666,24.74233333333333,39.478333333333325
29-12-2021,SLOT-20,18.74833333333334,27.598499999999998,40.101833333333325
29-12-2021,SLOT-21,21.297499999999992,32.508,49.193833333333345
29-12-2021,SLOT-22,22.749333333333325,37.22816666666667,57.77016666666666
29-12-2021,SLOT-22,22.749333333333325,37.22816666666667,57.77016666666666
29-12-2021,SLOT-24,24.909499999999998,40.330500000000015,60.14333333333334
30-12-2021,SLOT-1,27.728983050847464,44.889661016949155,62.85220338983053
30-12-2021,SLOT-2,29.34416666666667,47.776333333333326,65.50516666666667
30-12-2021,SLOT-3,29.747833333333343,48.87116666666667,63.787333333333336
30-12-2021,SLOT-4,37.67333333333333,66.03633333333335,86.80716666666666
30-12-2021,SLOT-5,31.655333333333342,52.923166666666674,67.08783333333336
30-12-2021,SLOT-6,23.900000000000002,37.174499999999995,46.93483333333332
30-12-2021,SLOT-7,25.3445,39.96633333333333,49.99499999999999
30-12-2021,SLOT-8,19.915666666666663,30.011166666666668,39.38683333333334
30-12-2021,SLOT-9,12.057833333333331,18.244333333333326,38.09083333333334
30-12-2021,SLOT-10,8.694333333333336,13.786999999999997,29.026499999999995
30-12-2021,SLOT-11,7.341333333333334,10.528833333333335,19.538999999999998
30-12-2021,SLOT-12,7.098666666666667,10.11016666666667,19.164499999999993
30-12-2021,SLOT-13,7.1661666666666655,9.858333333333333,17.812000000000005
30-12-2021,SLOT-14,7.6093333333333355,10.702499999999999,20.6115
30-12-2021,SLOT-15,6.901333333333334,9.690833333333332,18.36366666666667
30-12-2021,SLOT-16,7.522881355932201,10.533220338983051,19.16525423728814
30-12-2021,SLOT-17,7.835333333333334,10.899,18.282999999999998
30-12-2021,SLOT-18,10.180666666666667,14.334333333333337,23.79783333333334
30-12-2021,SLOT-19,13.869166666666665,20.26383333333333,35.50166666666666
30-12-2021,SLOT-20,14.889000000000001,21.761000000000006,35.323
30-12-2021,SLOT-21,21.084666666666667,32.21283333333334,51.30650000000002
30-12-2021,SLOT-22,16.754500000000004,24.76899999999999,39.85083333333332
30-12-2021,SLOT-22,16.754500000000004,24.76899999999999,39.85083333333332
30-12-2021,SLOT-24,18.222666666666672,28.054166666666664,45.87566666666667
31-12-2021,SLOT-1,23.707966101694915,40.05050847457627,65.6452542372881
31-12-2021,SLOT-2,21.604166666666664,34.28750000000001,52.93183333333332
31-12-2021,SLOT-3,16.52316666666666,24.25233333333333,37.6975
31-12-2021,SLOT-4,12.962166666666667,18.474000000000004,29.27016666666667
31-12-2021,SLOT-5,11.417666666666666,16.7755,30.284
31-12-2021,SLOT-6,11.313333333333334,16.947499999999998,30.004666666666658
31-12-2021,SLOT-7,11.97466666666667,17.953666666666667,31.184666666666676
31-12-2021,SLOT-8,11.318499999999997,16.709500000000002,27.945833333333333
31-12-2021,SLOT-9,8.977166666666667,14.233500000000001,34.10799999999999
31-12-2021,SLOT-10,7.303333333333332,11.816499999999998,26.941833333333328
31-12-2021,SLOT-11,5.993559322033898,9.003898305084745,19.025932203389825
31-12-2021,SLOT-12,5.1717543859649115,7.566842105263159,15.088421052631578
31-12-2021,SLOT-13,6.484406779661017,9.372711864406778,18.771355932203384
31-12-2021,SLOT-14,6.899473684210526,9.978947368421057,18.854912280701758
31-12-2021,SLOT-15,6.964655172413793,10.53258620689655,22.722413793103442
31-12-2021,SLOT-16,7.2618333333333345,10.328833333333334,18.60983333333333
31-12-2021,SLOT-17,7.483833333333335,10.583833333333335,19.09766666666667
31-12-2021,SLOT-18,8.2715,11.45933333333333,19.87016666666667
31-12-2021,SLOT-19,11.903833333333333,16.412000000000003,24.59100000000001
31-12-2021,SLOT-20,13.102,18.636000000000003,29.666166666666662
31-12-2021,SLOT-21,14.232333333333333,20.077166666666674,32.32349999999999
31-12-2021,SLOT-22,15.056666666666668,21.08566666666667,31.41516666666668
31-12-2021,SLOT-22,15.056666666666668,21.08566666666667,31.41516666666668
31-12-2021,SLOT-24,18.022499999999997,25.5915,37.314833333333326
01-01-2022,SLOT-1,17.71338983050848,25.201694915254244,37.35203389830509
01-01-2022,SLOT-2,16.91733333333333,24.428,37.86666666666666
01-01-2022,SLOT-3,15.501833333333332,22.91200000000001,36.010000000000005
01-01-2022,SLOT-4,15.121166666666666,22.186166666666665,32.73850000000001
01-01-2022,SLOT-5,14.896500000000003,21.98316666666666,32.7185
01-01-2022,SLOT-6,14.222666666666669,21.343666666666664,32.285500000000006
01-01-2022,SLOT-7,12.916500000000001,19.568166666666663,30.798166666666667
01-01-2022,SLOT-8,11.735000000000005,18.104000000000003,29.172999999999995
01-01-2022,SLOT-9,9.894833333333336,15.425000000000004,26.331166666666668
01-01-2022,SLOT-10,6.762666666666667,10.23,17.042333333333335
01-01-2022,SLOT-11,13.741166666666663,21.48283333333334,32.26983333333333
01-01-2022,SLOT-12,5.460499999999999,8.499833333333333,14.842999999999998
01-01-2022,SLOT-13,9.110999999999999,13.802500000000007,19.915000000000006
01-01-2022,SLOT-14,5.5485,9.56466666666667,17.24483333333334
01-01-2022,SLOT-15,5.648833333333334,9.814166666666662,17.448500000000006
01-01-2022,SLOT-16,5.005166666666667,8.363666666666667,14.743166666666667
01-01-2022,SLOT-17,4.566833333333333,7.3083333333333345,13.862999999999998
01-01-2022,SLOT-18,5.364181818181817,8.721272727272728,16.476000000000003
01-01-2022,SLOT-19,6.210500000000002,9.398499999999997,16.912499999999998
01-01-2022,SLOT-20,8.413833333333333,13.053833333333335,23.05316666666668
01-01-2022,SLOT-21,12.732666666666669,21.127,41.00783333333333
01-01-2022,SLOT-22,18.082666666666665,30.2315,50.87883333333332
01-01-2022,SLOT-22,18.082666666666665,30.2315,50.87883333333332
01-01-2022,SLOT-24,20.339499999999997,33.85833333333332,52.182666666666634
02-01-2022,SLOT-1,16.313559322033896,27.861694915254237,53.16830508474577
02-01-2022,SLOT-2,11.851166666666664,18.469000000000005,32.07583333333333
02-01-2022,SLOT-3,9.199166666666668,13.758833333333332,24.149666666666665
02-01-2022,SLOT-4,8.184999999999997,12.189333333333337,21.00183333333333
02-01-2022,SLOT-5,8.056833333333332,12.250166666666665,22.26983333333333
02-01-2022,SLOT-6,7.207,11.136166666666664,20.464999999999993
02-01-2022,SLOT-7,7.058666666666669,11.095999999999998,20.171666666666667
02-01-2022,SLOT-8,6.8406666666666665,10.873333333333331,19.244500000000002
02-01-2022,SLOT-9,5.411000000000002,8.421500000000002,14.871666666666671
02-01-2022,SLOT-10,4.3036666666666665,6.717166666666668,11.940833333333332
02-01-2022,SLOT-11,3.484666666666667,5.416833333333333,10.964666666666666
02-01-2022,SLOT-12,2.7670000000000003,4.350833333333332,9.09783333333333
02-01-2022,SLOT-13,2.601,3.9650000000000003,8.248500000000002
02-01-2022,SLOT-14,2.9706666666666655,4.62466666666667,8.791999999999998
02-01-2022,SLOT-15,2.7941666666666674,4.2395000000000005,9.053833333333335
02-01-2022,SLOT-16,2.7093220338983053,4.256440677966101,8.815254237288135
02-01-2022,SLOT-17,2.8641666666666667,4.526666666666666,10.067333333333334
02-01-2022,SLOT-18,3.076666666666667,4.913333333333332,11.489833333333333
02-01-2022,SLOT-19,7.019833333333333,11.338000000000001,24.846
02-01-2022,SLOT-20,9.729166666666666,15.606333333333339,31.146333333333335
02-01-2022,SLOT-21,11.2185,18.115,31.29
02-01-2022,SLOT-22,12.953666666666663,21.75316666666667,38.51066666666668
02-01-2022,SLOT-22,12.953666666666663,21.75316666666667,38.51066666666668
02-01-2022,SLOT-24,10.234833333333336,16.406666666666666,28.66116666666667
03-01-2022,SLOT-1,8.124067796610168,12.564067796610168,21.762542372881356
03-01-2022,SLOT-2,7.496666666666668,11.350000000000003,19.799666666666667
03-01-2022,SLOT-3,6.932999999999996,10.554166666666665,18.53166666666667
03-01-2022,SLOT-4,7.1433333333333335,10.791999999999998,18.948166666666665
03-01-2022,SLOT-5,7.304833333333332,11.115000000000002,19.89216666666666
03-01-2022,SLOT-6,7.144499999999998,10.979166666666664,18.689166666666672
03-01-2022,SLOT-7,7.006499999999999,10.743,18.607166666666664
03-01-2022,SLOT-8,7.310666666666664,11.281833333333331,19.770833333333336
03-01-2022,SLOT-9,6.643166666666669,11.059499999999996,28.874000000000002
03-01-2022,SLOT-10,6.363050847457625,10.953220338983051,29.49610169491525
03-01-2022,SLOT-11,6.443448275862068,9.544999999999998,20.337586206896557
03-01-2022,SLOT-12,6.006833333333332,8.474333333333334,15.696166666666674
03-01-2022,SLOT-13,5.495666666666666,7.508999999999998,12.748166666666664
03-01-2022,SLOT-14,5.645166666666667,7.963499999999999,14.1365
03-01-2022,SLOT-15,5.705166666666668,7.932333333333335,13.805666666666664
03-01-2022,SLOT-16,5.8306666666666676,8.217666666666666,15.083500000000003
03-01-2022,SLOT-17,6.994999999999999,10.027999999999999,17.104833333333335
03-01-2022,SLOT-18,7.605166666666666,10.988000000000003,18.34366666666666
03-01-2022,SLOT-19,9.107833333333334,13.452,22.264000000000003
03-01-2022,SLOT-20,10.329833333333331,15.413666666666668,24.769833333333334
03-01-2022,SLOT-21,13.9595,22.654333333333337,35.814166666666665
03-01-2022,SLOT-22,14.088166666666666,22.053333333333345,36.67866666666667
03-01-2022,SLOT-22,14.088166666666666,22.053333333333345,36.67866666666667
03-01-2022,SLOT-24,15.824166666666668,26.155000000000005,42.89349999999999
04-01-2022,SLOT-1,16.85508474576271,27.48186440677966,42.10271186440678
04-01-2022,SLOT-2,15.425666666666663,24.05616666666667,36.13766666666666
04-01-2022,SLOT-3,13.876500000000004,20.8165,30.36283333333333
04-01-2022,SLOT-4,13.950333333333337,20.673999999999996,30.559166666666666
04-01-2022,SLOT-5,13.411166666666666,19.64183333333334,29.371333333333332
04-01-2022,SLOT-6,14.123833333333335,20.835666666666665,29.66249999999999
04-01-2022,SLOT-7,15.291666666666664,22.961833333333338,33.00033333333333
04-01-2022,SLOT-8,14.131166666666665,20.863500000000002,29.704
